-46.3,32.46,-75.11,3.98,-55.01,-2.79,-73.31,1.69,49.05,0.07,0
-46.3,32.46,-75.11,3.98,-59.29,-2.92,-73.31,1.69,50.04,1.98,0
-46.3,32.46,-75.11,3.98,-59.29,-2.92,-78.94,-0.74,49.55,1.43,0
-45.36,32.13,-75.11,3.98,-59.29,-2.92,-78.94,-0.74,49.97,-0.04,0
-45.36,32.13,-69.74,11.28,-59.29,-2.92,-78.94,-0.74,49.97,1.13,0
-45.36,32.13,-69.74,11.28,-54.96,-9.36,-78.94,-0.74,48.95,1.85,0
-45.36,32.13,-69.74,11.28,-54.96,-9.36,-68.98,10.29,48.54,1.92,0
-46.63,34.64,-69.74,11.28,-54.96,-9.36,-68.98,10.29,47.95,3.25,0
-46.63,34.64,-70.61,10.63,-54.96,-9.36,-68.98,10.29,45.64,3.52,0
-46.63,34.64,-70.61,10.63,-58.97,-0.82,-68.98,10.29,45.42,2.94,0
-46.63,34.64,-70.61,10.63,-58.97,-0.82,-73.52,7.51,46.3,3.38,0
-45.8,34.89,-70.61,10.63,-58.97,-0.82,-73.52,7.51,45.74,3.51,0
-45.8,34.89,-74.67,6.67,-58.97,-0.82,-73.52,7.51,44.52,3.66,0
-45.8,34.89,-74.67,6.67,-55.78,1.69,-73.52,7.51,44.51,3.81,0
-45.8,34.89,-74.67,6.67,-55.78,1.69,-75.52,5.98,44.64,4.13,0
-48.04,32.5,-74.67,6.67,-55.78,1.69,-75.52,5.98,44.45,4.3,0
-48.04,32.5,-70.4,10.92,-55.78,1.69,-75.52,5.98,44.56,4.34,0
-48.04,32.5,-70.4,10.92,-56.93,-0.59,-75.52,5.98,44.66,4.38,0
-48.04,32.5,-70.4,10.92,-56.93,-0.59,-75.57,5.63,44.88,4.38,0
-47.37,33.47,-70.4,10.92,-56.93,-0.59,-75.57,5.63,44.62,4.41,0
-47.37,33.47,-72.45,8.82,-56.93,-0.59,-75.57,5.63,44.5,4.32,0
-47.37,33.47,-72.45,8.82,-56.85,-0.96,-75.57,5.63,44.4,4.32,0
-47.37,33.47,-72.45,8.82,-56.85,-0.96,-75.02,5.44,45.24,4.15,0
-46.82,33.66,-72.45,8.82,-56.85,-0.96,-75.02,5.44,45.51,4.15,0
-46.82,33.66,-71.0,10.38,-56.85,-0.96,-75.02,5.44,46.42,4.11,0
-46.82,33.66,-71.0,10.38,-58.17,-1.33,-75.02,5.44,46.38,4.07,0
-46.82,33.66,-71.0,10.38,-58.17,-1.33,-74.49,5.86,46.87,3.91,0
-45.77,34.93,-71.0,10.38,-58.17,-1.33,-74.49,5.86,46.92,3.86,0
-45.77,34.93,-71.58,9.08,-58.17,-1.33,-74.49,5.86,47.21,3.87,0
-45.77,34.93,-71.58,9.08,-60.34,-1.49,-74.49,5.86,48.0,3.58,0
-45.77,34.93,-71.58,9.08,-60.34,-1.49,-73.85,3.51,48.36,3.43,0
-44.39,34.76,-71.58,9.08,-60.34,-1.49,-73.85,3.51,49.22,3.27,0
-44.39,34.76,-70.28,9.75,-60.34,-1.49,-73.85,3.51,49.55,3.36,0
-44.39,34.76,-70.28,9.75,-62.63,-1.97,-73.85,3.51,50.27,3.47,0
-44.39,34.76,-70.28,9.75,-62.63,-1.97,-71.35,6.45,50.38,3.51,0
-43.99,34.45,-70.28,9.75,-62.63,-1.97,-71.35,6.45,50.56,3.5,0
-43.99,34.45,-70.55,9.8,-62.63,-1.97,-71.35,6.45,50.86,3.57,0
-43.99,34.45,-70.55,9.8,-63.13,-2.35,-71.35,6.45,51.03,3.64,0
-43.99,34.45,-70.55,9.8,-63.13,-2.35,-69.8,6.29,51.56,3.71,0
-43.89,34.71,-70.55,9.8,-63.13,-2.35,-69.8,6.29,51.53,3.83,0
-43.89,34.71,-69.44,10.12,-63.13,-2.35,-69.8,6.29,51.35,3.87,0
-43.89,34.71,-69.44,10.12,-63.01,-1.61,-69.8,6.29,51.42,3.9,0
-43.89,34.71,-69.44,10.12,-63.01,-1.61,-70.58,5.72,51.5,3.96,0
-43.42,35.36,-69.44,10.12,-63.01,-1.61,-70.58,5.72,51.77,3.91,0
-43.42,35.36,-68.22,10.76,-63.01,-1.61,-70.58,5.72,51.76,3.95,0
-43.42,35.36,-68.22,10.76,-63.36,-1.83,-70.58,5.72,51.88,3.91,0
-43.42,35.36,-68.22,10.76,-63.36,-1.83,-70.55,5.95,51.84,3.92,0
-43.78,34.8,-68.22,10.76,-63.36,-1.83,-70.55,5.95,51.89,3.96,0
-43.78,34.8,-68.35,10.68,-63.36,-1.83,-70.55,5.95,51.97,3.97,0
-43.78,34.8,-68.35,10.68,-63.07,-1.87,-70.55,5.95,52.01,4.0,0
-43.78,34.8,-68.35,10.68,-63.07,-1.87,-70.36,5.81,52.06,3.97,0
-42.73,35.77,-68.35,10.68,-63.07,-1.87,-70.36,5.81,52.11,3.95,0
-42.73,35.77,-68.85,10.29,-63.07,-1.87,-70.36,5.81,52.37,3.91,0
-42.73,35.77,-68.85,10.29,-64.36,-2.35,-70.36,5.81,52.49,3.89,0
-42.73,35.77,-68.85,10.29,-64.36,-2.35,-69.91,5.84,52.47,3.89,0
-42.29,35.88,-68.85,10.29,-64.36,-2.35,-69.91,5.84,52.51,3.91,0
-42.29,35.88,-69.16,9.87,-64.36,-2.35,-69.91,5.84,52.49,3.9,0
-42.29,35.88,-69.16,9.87,-63.84,-1.85,-69.91,5.84,52.34,3.85,0
-42.29,35.88,-69.16,9.87,-63.84,-1.85,-69.34,5.94,52.42,3.86,0
-42.85,35.69,-69.16,9.87,-63.84,-1.85,-69.34,5.94,52.38,3.87,0
-42.85,35.69,-68.06,10.76,-63.84,-1.85,-69.34,5.94,52.39,3.87,0
-42.85,35.69,-68.06,10.76,-64.0,-2.51,-69.34,5.94,52.4,3.9,0
-42.85,35.69,-68.06,10.76,-64.0,-2.51,-70.11,6.33,52.4,3.89,0
-42.93,35.68,-68.06,10.76,-64.0,-2.51,-70.11,6.33,52.33,3.91,0
-42.93,35.68,-68.11,10.94,-64.0,-2.51,-70.11,6.33,52.27,3.93,0
-42.93,35.68,-68.11,10.94,-64.47,-1.94,-70.11,6.33,52.29,3.96,0
-42.93,35.68,-68.11,10.94,-64.47,-1.94,-69.55,5.6,52.11,3.91,0
-43.58,35.19,-68.11,10.94,-64.47,-1.94,-69.55,5.6,51.82,3.92,0
-43.58,35.19,-68.59,10.49,-64.47,-1.94,-69.55,5.6,51.77,3.9,0
-43.58,35.19,-68.59,10.49,-63.61,-2.16,-69.55,5.6,51.78,3.95,0
-43.58,35.19,-68.59,10.49,-63.61,-2.16,-70.57,6.32,51.59,3.97,0
-43.56,34.91,-68.59,10.49,-63.61,-2.16,-70.57,6.32,50.97,3.96,0
-43.56,34.91,-70.49,9.66,-63.61,-2.16,-70.57,6.32,50.75,3.93,0
-43.56,34.91,-70.49,9.66,-60.78,-1.22,-70.57,6.32,49.79,3.88,0
-43.56,34.91,-70.49,9.66,-60.78,-1.22,-71.42,5.95,49.83,3.98,0
-44.71,34.83,-70.49,9.66,-60.78,-1.22,-71.42,5.95,49.62,3.99,0
-44.71,34.83,-70.68,9.56,-60.78,-1.22,-71.42,5.95,49.59,3.97,0
-44.71,34.83,-70.68,9.56,-61.91,-1.03,-71.42,5.95,49.66,3.99,0
-44.71,34.83,-70.68,9.56,-61.91,-1.03,-72.04,5.97,49.71,4.0,0
